AAcomp_A,AAcomp_R,AAcomp_N,AAcomp_D,AAcomp_C,AAcomp_Q,AAcomp_E,AAcomp_G,AAcomp_H,AAcomp_I,AAcomp_L,AAcomp_K,AAcomp_M,AAcomp_F,AAcomp_P,AAcomp_S,AAcomp_T,AAcomp_W,AAcomp_Y,AAcomp_V,AAindex_ARGP820101_avg,AAindex_BULH740101_avg,AAindex_CHAM820102_avg,AAindex_CIDH920105_avg,AAindex_EISD840101_avg,AAindex_EISD860101_avg,AAindex_EISD860102_avg,AAindex_EISD860103_avg,AAindex_FAUJ830101_avg,AAindex_GOLD730101_avg,AAindex_GUYH850101_avg,AAindex_HOPT810101_avg,AAindex_JANJ790102_avg,AAindex_JOND750101_avg,AAindex_KYTJ820101_avg,AAindex_LAWE840101_avg,AAindex_LEVM760101_avg,AAindex_MANP780101_avg,AAindex_MIYS850101_avg,AAindex_NOZY710101_avg,AAindex_OOBM770101_avg,AAindex_OOBM770102_avg,AAindex_OOBM770103_avg,AAindex_OOBM770104_avg,AAindex_OOBM770105_avg,AAindex_OOBM850103_avg,AAindex_OOBM850104_avg,AAindex_PONP800101_avg,AAindex_PONP800102_avg,AAindex_PONP800103_avg,AAindex_PRAM900101_avg,AAindex_RADA880101_avg,AAindex_RADA880102_avg,AAindex_RADA880103_avg,AAindex_RADA880104_avg,AAindex_RADA880105_avg,AAindex_ROBB790101_avg,AAindex_ROSM880101_avg,AAindex_ROSM880102_avg,AAindex_SIMZ760101_avg,AAindex_SWER830101_avg,AAindex_VHEG790101_avg,AAindex_WERD780102_avg,AAindex_WERD780103_avg,AAindex_WERD780104_avg,AAindex_YUTK870101_avg,AAindex_YUTK870102_avg,AAindex_YUTK870103_avg,AAindex_YUTK870104_avg,AAindex_ZIMJ680101_avg,AAindex_PONP930101_avg,AAindex_WILM950101_avg,AAindex_WILM950102_avg,AAindex_WILM950103_avg,AAindex_WILM950104_avg,AAindex_KUHL950101_avg,AAindex_JURD980101_avg,AAindex_WOLR790101_avg,AAindex_KIDA850101_avg,AAindex_COWR900101_avg,AAindex_BLAS910101_avg,AAindex_CASG920101_avg,AAindex_ENGD860101_avg,AAindex_FASG890101_avg,class
0.06863,0.02941,0.03922,0.05882,0.01961,0.01961,0.06863,0.08824,0.01961,0.01961,0.08824,0.07843,0.02941,0.05882,0.04902,0.04902,0.04902,0.01961,0.06863,0.07843,0.96755,-0.93176,0.69979,0.06882,-0.10676,0.58294,1.71284,-0.10049,0.40814,1.25039,-0.05245,-0.07255,-0.14118,1.375,-0.30098,0.22578,-0.2049,12.85637,2.56784,0.78529,-1.75128,-1.21407,-0.53706,-13.82685,-9.46014,-0.16137,-1.44794,12.46245,7.77647,2.65706,5.64118,-1.24725,0.59167,-2.58804,-1.35108,-3.75853,0.53235,1.88745,-0.23804,1.3099,0.02578,-1.84373,-0.21853,0.14078,-0.22794,9.43039,7.51765,17.45657,17.83206,1.35353,0.49039,0.83471,1.13412,0.69598,0.68882,0.88814,-0.38451,0.15314,0.01824,0.17902,0.54307,-0.14608,1.34902,-0.62235,F
0.07634,0.06107,0,0.03053,0.00763,0.0916,0.10687,0.03817,0.01527,0.0458,0.09924,0.08397,0.03817,0.03053,0.05344,0.08397,0.05344,0.03053,0.00763,0.0458,0.89122,-0.81847,0.3834,-0.07313,-0.21634,0.44015,2.15435,-0.15427,0.3142,1.1487,0.15229,0.23893,-0.24351,1.26626,-0.60534,0.16374,0.09542,12.70626,2.47519,0.64427,-1.72398,-1.20458,-0.51911,-13.77388,-9.52449,-0.17931,-2.35336,12.26427,7.59115,2.62359,8.18397,-2.03947,0.43267,-2.76695,-2.21565,-4.89527,0.3916,2.6071,-0.06122,1.18565,-0.15237,-0.08092,-0.27985,0.05962,-0.23763,9.15496,7.42672,16.92015,17.26137,1.19641,0.3584,0.64489,0.98687,0.61702,1.03244,0.94481,-0.6871,-0.01695,0.21939,0.04275,0.48503,-0.31298,1.95496,-0.20763,F
0.15668,0.10138,0.00461,0.04608,0,0.04147,0.08295,0.09217,0.03226,0.03687,0.12903,0.01382,0.02304,0.03687,0.03687,0.06452,0.03226,0.01382,0.01382,0.04147,0.83392,-0.80134,0.27326,-0.02037,-0.1424,0.41184,1.9724,-0.09369,0.34359,1.04977,0.08074,0.09217,-0.09493,1.18475,-0.16728,0.12465,-0.02396,12.84037,2.55995,0.66912,-1.76814,-1.23034,-0.53754,-13.35233,-9.15865,-0.02258,-1.38903,12.40336,7.72968,2.65138,6.42304,-1.72074,0.43816,-2.28088,-1.75705,-3.93516,0.40369,2.21341,-0.17,1.13461,-0.11475,-0.64373,-0.2253,0.0847,-0.19843,8.93594,7.16728,16.24488,16.5935,1.1824,0.54585,0.737,1.56069,0.21995,0.46982,0.92018,-0.33562,0.12525,0.08267,0.16244,0.501,-0.15069,1.5341,-0.56101,C
0.10145,0.06522,0.02174,0.05797,0,0.03623,0.07971,0.06522,0.00725,0.04348,0.1087,0.0942,0.00725,0.01449,0.00725,0.12319,0.05072,0.00725,0.02174,0.08696,0.7821,-0.78043,0.39148,-0.11703,-0.2071,0.29101,2.09304,-0.20275,0.21123,1.01283,0.17529,0.34058,-0.22246,1.11138,-0.36449,0.05507,0.26159,12.72572,2.40514,0.59928,-1.73386,-1.2192,-0.51443,-13.02276,-9.08525,-0.15319,-2.13848,12.29014,7.59652,2.61877,8.32681,-2.05326,0.41007,-2.41942,-1.95783,-4.24797,0.18043,2.82043,0.05514,1.0692,-0.16094,-0.38964,-0.1871,0.06152,-0.22942,9.08696,7.4587,16.83891,17.22196,1.13848,0.41014,0.55312,0.92355,0.16391,0.93696,0.94587,-0.46051,0.05674,0.28486,-0.02261,0.47507,-0.31232,1.98986,-0.09174,F
0.09556,0.09898,0.03072,0.08191,0.01024,0.00683,0.06826,0.09556,0.04096,0.07509,0.10239,0.02048,0.03413,0.02389,0.04096,0.04437,0.02389,0,0.0273,0.0785,0.90556,-0.86188,0.42086,0.07276,-0.14242,0.40201,2.00812,-0.07099,0.35365,1.11549,0.0042,0.13754,-0.08601,1.28635,-0.11877,0.1557,0.00512,12.96976,2.61423,0.68191,-1.76716,-1.21992,-0.54708,-13.44674,-9.18926,0.09741,-0.9272,12.58031,7.88413,2.67454,7.46587,-1.80058,0.4786,-2.36826,-1.57802,-3.73782,0.59454,2.30519,-0.16218,1.22389,-0.05857,0.40512,-0.21659,0.06444,-0.22543,9.34608,7.24642,16.30652,16.68253,1.31686,0.63823,0.74338,1.18014,0.62918,0.84543,0.91058,-0.2602,0.10382,0.08488,0.17594,0.50147,-0.09863,1.7843,-0.78785,F
0.05769,0.04615,0.05,0.04231,0,0.01923,0.08077,0.06923,0.00769,0.08462,0.09615,0.06154,0.03462,0.06154,0.03846,0.05385,0.06154,0.01154,0.03846,0.08462,0.99908,-1.01923,0.52368,0.14285,-0.07008,0.63042,1.84215,-0.00712,0.469,1.32027,-0.11423,-0.11385,-0.09692,1.41915,0.06231,0.24131,-0.22923,13.04473,2.68419,0.83615,-1.7616,-1.21087,-0.55056,-13.91067,-9.46284,0.12388,-2.35012,12.58585,7.89335,2.68208,4.81231,-1.07777,0.64208,-2.58788,-1.35092,-3.84446,0.705,1.80777,-0.40554,1.36131,0.09754,-2.83931,-0.20558,0.15158,-0.19738,9.88423,7.60346,17.191,17.59204,1.41777,0.66481,1.065,1.50542,0.61365,1.29173,0.8775,-0.00908,0.181,0.03169,0.29496,0.5559,-0.09192,1.15077,-0.8375,F
0.13492,0.0873,0.03968,0.05556,0,0.01587,0.07143,0.07937,0.02381,0.06349,0.10317,0.00794,0.01587,0.03175,0.03175,0.07937,0.05556,0,0.03175,0.07143,0.82968,-0.83802,0.34774,0.00286,-0.11524,0.42302,1.82627,-0.08944,0.35087,1.07444,0.0273,0.01984,-0.06905,1.17857,-0.0254,0.11571,-0.0881,12.88611,2.56357,0.68175,-1.7711,-1.22951,-0.54139,-13.23353,-9.07779,0.055,-1.17159,12.4696,7.79365,2.66365,5.62302,-1.63762,0.47286,-2.24325,-1.62603,-3.7454,0.42222,2.25603,-0.19548,1.14302,-0.06444,-1.11397,-0.16802,0.10984,-0.20079,9.19365,7.24444,16.47079,16.85722,1.23024,0.60786,0.80175,1.45683,0.42079,0.75008,0.91532,-0.16563,0.14897,0.09127,0.18778,0.51058,-0.11667,1.34365,-0.61135,C
0.08434,0.05422,0.04819,0.07229,0,0.06627,0.06627,0.06024,0.03012,0.03614,0.08434,0.05422,0.0241,0.0241,0.04217,0.03614,0.09036,0.00602,0.03614,0.08434,0.80639,-0.77361,0.46385,-0.08892,-0.19416,0.39054,1.89042,-0.17572,0.26482,1.07657,0.09855,0.14277,-0.2006,1.1459,-0.57108,0.08307,0.01446,12.70482,2.44157,0.63193,-1.73139,-1.21108,-0.52019,-13.45791,-9.34039,-0.1891,-1.03512,12.31934,7.61711,2.61988,7.97048,-2.09386,0.45151,-2.55849,-1.915,-4.31229,0.3253,2.72952,0.04596,1.1153,-0.14867,-0.11633,-0.19861,0.09163,-0.24723,9.14819,7.41386,17.02054,17.4156,1.18596,0.39747,0.65199,0.88422,0.61861,0.63114,0.94717,-0.68693,0.0203,0.22199,0.01494,0.48111,-0.2741,1.90422,-0.28777,F
0.06615,0.04669,0.05837,0.07393,0.01167,0.02335,0.05058,0.06226,0.01946,0.10506,0.06615,0.08949,0.03502,0.03113,0.03891,0.05058,0.06226,0,0.03113,0.07782,0.94268,-0.88482,0.48688,0.06868,-0.14409,0.47187,1.93444,-0.08903,0.34315,1.23148,0.00043,0.1144,-0.16342,1.33946,-0.20195,0.14903,-0.00233,12.89786,2.5579,0.68755,-1.7429,-1.21018,-0.53259,-13.43437,-9.268,0.08089,-2.08525,12.49054,7.78121,2.65062,7.01245,-1.6014,0.55965,-2.52323,-1.53132,-3.86027,0.56537,2.31693,-0.16128,1.27031,-0.03366,-1.06564,-0.17132,0.09798,-0.22191,9.75603,7.58327,17.18167,17.60272,1.36856,0.5565,0.76969,0.88953,0.7579,1.31206,0.90058,-0.30292,0.11043,0.15584,0.10953,0.51615,-0.16342,1.67665,-0.58004,F
0.13208,0.11321,0.00943,0.06604,0.00472,0.01887,0.04717,0.10849,0.01415,0.04245,0.06132,0.00943,0.01887,0.05189,0.07547,0.05189,0.0566,0.00472,0.0283,0.08491,0.87925,-0.79509,0.18341,-0.00835,-0.14132,0.39854,1.95656,-0.06156,0.34061,1.11575,0.08731,0.07877,-0.09528,1.24896,-0.16179,0.21038,-0.08349,12.80231,2.52863,0.64528,-1.76771,-1.22173,-0.54589,-13.16823,-8.96315,-0.07406,-0.77745,12.41231,7.75462,2.66146,6.07547,-1.78684,0.39816,-2.07491,-1.61519,-3.53094,0.43443,2.13816,-0.20439,1.17741,-0.08453,0.05745,-0.21849,0.10524,-0.18057,8.61557,6.85613,15.97915,16.36542,1.25892,0.52849,0.75297,1.36599,0.20458,0.55071,0.9034,-0.35104,0.14307,0.06632,0.20429,0.51529,-0.14528,1.45236,-0.51401,F
0.10494,0.0679,0.02469,0.04938,0,0.05556,0.15432,0.03704,0.00617,0.09259,0.09259,0.08642,0.02469,0.03704,0.00617,0.07407,0.02469,0.00617,0.01235,0.04321,0.87198,-0.82031,0.55044,-0.06778,-0.22284,0.29673,2.30858,-0.20364,0.22247,1.08901,0.15401,0.47469,-0.24938,1.2392,-0.48951,0.02753,0.3642,12.80556,2.48815,0.63765,-1.71586,-1.20259,-0.51297,-13.57153,-9.44377,0.1071,-2.13704,12.30346,7.59136,2.61056,10.54321,-2.29858,0.40975,-2.70469,-2.27772,-4.87228,0.37531,2.99864,0.10519,1.16222,-0.15759,0.57679,-0.21796,0.08222,-0.25117,9.42222,7.28642,16.82611,17.17543,1.23667,0.4521,0.71056,1.10753,0.28512,1.305,0.9737,-0.5763,-0.03383,0.30704,0.04012,0.46038,-0.30556,2.51975,-0.19352,F
0.10991,0.04907,0.02208,0.04612,0.02944,0.0422,0.05447,0.05397,0.02502,0.0422,0.15456,0.04269,0.01325,0.02159,0.04171,0.09421,0.05594,0.0103,0.01668,0.07458,0.87963,-0.90262,0.45216,0.05379,-0.07999,0.55493,1.62032,-0.02384,0.46259,1.16158,-0.05719,-0.11178,-0.04779,1.24949,0.16933,0.17615,-0.22046,12.97029,2.60502,0.70049,-1.78027,-1.2399,-0.54013,-13.30017,-9.1805,-0.0508,-2.1366,12.55868,7.902,2.68901,3.80883,-1.02931,0.55403,-2.33479,-1.21883,-3.37658,0.46703,1.79479,-0.44948,1.2066,-0.02502,-2.61353,-0.20943,0.07478,-0.19829,9.67017,7.87733,17.17816,17.5576,1.28288,0.62174,0.84488,1.49439,0.82178,0.89349,0.87477,0.06545,0.23132,0.01262,0.23602,0.54123,-0.10137,0.90986,-0.83765,F
0.02985,0.0597,0.07164,0.06269,0.0209,0.03284,0.05075,0.04478,0.03284,0.08358,0.11642,0.08955,0.0209,0.06567,0.01791,0.06567,0.04776,0,0.0597,0.02687,0.96881,-0.97725,0.74501,0.10137,-0.18937,0.47254,2.14221,-0.15806,0.37018,1.30224,-0.03269,0.02836,-0.21015,1.37669,-0.43493,0.17773,-0.05343,12.84072,2.60791,0.7794,-1.72676,-1.19199,-0.53455,-14.22132,-9.72905,-0.07421,-1.86021,12.45701,7.75385,2.64579,8.10746,-1.98478,0.61675,-2.97516,-2.08164,-4.86436,0.69284,2.61176,-0.04904,1.34045,0.06534,-0.47839,-0.16194,0.1343,-0.23681,9.6791,7.66597,16.92042,17.31579,1.43725,0.55078,0.93907,1.30039,0.82755,1.31684,0.92454,-0.50382,-0.02684,0.13869,0.0514,0.51707,-0.1394,1.93761,-0.69687,F
0.05333,0.04,0.02667,0.06,0.01333,0.02,0.1,0.06,0.03333,0.09333,0.10667,0.10667,0.00667,0.04667,0.03333,0.04,0.03333,0.01333,0.05333,0.06,1.0502,-0.9968,0.73673,0.13507,-0.13913,0.52,2.04393,-0.1198,0.39133,1.33287,-0.01073,0.128,-0.196,1.49247,-0.29,0.19993,0.00133,12.96127,2.59653,0.8,-1.73397,-1.19819,-0.53559,-14.07875,-9.64089,0.02393,-2.15027,12.51253,7.783,2.64367,8.18,-1.48313,0.62073,-2.81927,-1.59773,-4.2496,0.69667,2.16753,-0.18427,1.43713,0.02687,-0.98327,-0.2268,0.09087,-0.255,9.90333,7.67333,17.34447,17.70767,1.49287,0.57607,0.90253,1.3336,0.73527,1.21873,0.90627,-0.35987,0.07913,0.11387,0.13587,0.52635,-0.15533,1.956,-0.64393,C
0.07563,0.07563,0.03361,0.05042,0,0.08403,0.06723,0.06723,0.04202,0.05042,0.09244,0.07563,0.01681,0.03361,0.03361,0.06723,0.04202,0.0084,0.02521,0.05882,0.82504,-0.76034,0.379,-0.08445,-0.24227,0.32773,2.15689,-0.22454,0.23319,1.08454,0.16429,0.23697,-0.24874,1.17244,-0.71008,0.09924,0.13109,12.67916,2.43487,0.61345,-1.7198,-1.20125,-0.51836,-13.60375,-9.41688,-0.18496,-1.4642,12.27773,7.5737,2.61034,9.3042,-2.37042,0.42975,-2.69723,-2.3605,-4.94529,0.38908,2.9084,0.16294,1.12445,-0.16084,0.48571,-0.21513,0.07277,-0.24084,8.95462,7.3916,16.66597,17.05193,1.18782,0.38311,0.58916,0.89815,0.44143,0.8184,0.95286,-0.82664,-0.05185,0.26756,-0.08655,0.4677,-0.28739,2.22269,-0.20857,F
0.1129,0.09677,0.02419,0.03226,0,0.03226,0.05645,0.08065,0.07258,0.05645,0.08871,0.04032,0.02419,0.01613,0.02419,0.08065,0.04839,0.02419,0.03226,0.05645,0.84113,-0.78153,0.30221,0.02,-0.18548,0.41782,2.07266,-0.16048,0.31629,1.05226,0.08823,0.02661,-0.14597,1.19508,-0.44355,0.09992,-0.05161,12.80194,2.5229,0.68629,-1.75648,-1.2144,-0.54189,-13.72967,-9.3552,-0.12726,-1.61524,12.43306,7.7379,2.64653,7.00403,-2.03032,0.48919,-2.67863,-2.23823,-4.84492,0.48548,2.50952,0.00726,1.15234,-0.11048,-0.1996,-0.19113,0.05468,-0.22315,8.95968,7.20323,16.31726,16.66065,1.16815,0.54968,0.51169,1.14919,0.69113,0.62548,0.93073,-0.57298,0.00685,0.15952,-0.04161,0.48548,-0.10887,1.67258,-0.47089,F
0.07947,0.03974,0.06291,0.04305,0.01325,0.02649,0.05629,0.09272,0.03642,0.10596,0.08278,0.03974,0.00662,0.03642,0.04967,0.05629,0.07285,0.00331,0.03642,0.0596,0.91344,-0.88858,0.43146,0.06781,-0.06934,0.5501,1.56629,-0.05113,0.42993,1.21467,-0.05086,-0.15298,-0.05894,1.29778,-0.04139,0.16964,-0.27219,12.92215,2.58447,0.71093,-1.76867,-1.2249,-0.54363,-13.38268,-9.17964,0.1599,-1.78964,12.51331,7.82156,2.66225,4.20265,-1.14086,0.58636,-2.33361,-1.36881,-3.57305,0.64371,1.85781,-0.33563,1.25513,-0.02093,-2.63699,-0.14934,0.13858,-0.18927,9.75662,7.62649,17.33381,17.73874,1.34182,0.61411,0.9143,1.32682,0.91219,1.14517,0.87546,-0.1402,0.21023,0.03596,0.18881,0.53852,-0.06258,1.00497,-0.76987,C
0.1227,0.09202,0.01227,0.09816,0.01227,0.03681,0.07975,0.04294,0.02454,0.06748,0.09816,0.01227,0.03681,0.02454,0.04908,0.05521,0.03681,0.02454,0.01227,0.06135,0.92104,-0.8516,0.45719,0.03988,-0.15675,0.42202,1.99945,-0.07908,0.37503,1.1265,0.04479,0.16135,-0.10429,1.30859,-0.21411,0.13049,0.00368,12.87939,2.59926,0.69939,-1.75717,-1.21604,-0.54092,-13.70404,-9.36345,0.06055,-1.22466,12.47313,7.80258,2.66583,7.75031,-1.9662,0.47736,-2.52632,-1.60331,-3.87982,0.49509,2.43902,-0.21883,1.22129,-0.11202,0.65785,-0.24043,0.04282,-0.25135,9.28896,7.21902,16.37135,16.7316,1.25061,0.57552,0.7616,1.28939,0.70982,0.89061,0.93252,-0.34798,0.0508,0.08791,0.21644,0.49342,-0.14601,1.85153,-0.68344,C
0.09444,0.08889,0.00556,0.05556,0.00556,0,0.07222,0.14444,0.02778,0.02222,0.11667,0.04444,0.01111,0.01111,0.05556,0.05,0.03333,0.00556,0.03889,0.11667,0.87261,-0.83428,0.32275,0.00256,-0.12717,0.39856,1.90817,-0.07567,0.32606,1.08828,0.079,0.14389,-0.10556,1.2395,-0.125,0.20989,0.00222,12.928,2.51094,0.65,-1.77247,-1.22991,-0.54243,-13.01338,-8.92901,-0.09856,-0.99439,12.51583,7.81739,2.66094,6.57111,-1.43594,0.41917,-2.08811,-1.37778,-3.328,0.43722,1.99133,-0.17294,1.19544,-0.087,-0.38656,-0.24744,0.061,-0.21122,8.98611,7.21944,16.50744,16.86667,1.26889,0.54483,0.65517,1.12606,0.25433,0.44328,0.89211,-0.27156,0.20283,0.08283,0.16539,0.51554,-0.16944,1.57111,-0.53717,C
0.0916,0.05344,0.05344,0.0458,0.01527,0.06107,0.0916,0.0458,0.01527,0.05344,0.12214,0.08397,0.0229,0.03817,0.02672,0.04962,0.07252,0.00382,0.03435,0.01908,0.8484,-0.82687,0.58251,-0.06611,-0.21023,0.38691,2.07668,-0.18366,0.27866,1.14847,0.10515,0.20267,-0.2355,1.2058,-0.55992,0.08004,0.09656,12.70485,2.47374,0.64427,-1.7228,-1.20945,-0.51308,-13.59326,-9.4664,-0.1176,-1.86519,12.2721,7.57263,2.60885,8.4855,-2.06489,0.46477,-2.68595,-2.14981,-4.69515,0.38015,2.74878,0.04164,1.17061,-0.11038,-0.27095,-0.1774,0.11645,-0.23725,9.36298,7.49008,17.05004,17.41374,1.25683,0.39786,0.76172,1.16588,0.56458,0.94489,0.95187,-0.66427,0.00237,0.22042,0.02279,0.4886,-0.26832,2.02748,-0.31573,F
0.13395,0.03464,0.03926,0.07621,0.00462,0.03926,0.03926,0.08083,0.01386,0.03233,0.08776,0.06928,0.02309,0.04157,0.04157,0.06236,0.05774,0.0254,0.03464,0.06236,0.87619,-0.81732,0.43735,-0.01376,-0.11182,0.5094,1.63277,-0.11157,0.35,1.14644,0.04037,-0.01871,-0.12887,1.2455,-0.25266,0.12626,-0.13464,12.74982,2.49785,0.7067,-1.75399,-1.22777,-0.52608,-13.29125,-9.17525,-0.08044,-1.85293,12.33219,7.64801,2.63275,5.36721,-1.33688,0.55815,-2.32303,-1.23637,-3.37781,0.32494,2.0127,-0.21813,1.1791,-0.09494,-2.26958,-0.17418,0.11931,-0.21723,9.26051,7.506,17.34252,17.75067,1.20037,0.44561,0.73261,1.13247,0.38203,0.58402,0.89531,-0.38665,0.18797,0.06457,0.13755,0.525,-0.18707,1.28268,-0.43677,F
0.0786,0.03493,0.03057,0.0393,0.00437,0.01747,0.1048,0.08297,0.0131,0.0524,0.1179,0.10044,0.0262,0.03057,0.01747,0.05677,0.03493,0.01747,0.04803,0.0917,0.95773,-0.95406,0.63944,0.08301,-0.10812,0.53939,1.91716,-0.09245,0.37694,1.23052,-0.01681,0.07642,-0.15852,1.36083,-0.11572,0.17092,-0.02009,13.00738,2.58341,0.78428,-1.75128,-1.21611,-0.53496,-13.66041,-9.39316,0.00249,-2.38476,12.529,7.81092,2.65563,6.56376,-1.15777,0.58585,-2.59869,-1.40651,-3.90655,0.52751,1.98092,-0.20895,1.3052,0.01166,-2.2455,-0.22476,0.10048,-0.23262,9.75459,7.64585,17.43463,17.79878,1.34507,0.58266,0.821,1.20664,0.43511,0.97445,0.89611,-0.18886,0.17048,0.10795,0.17502,0.53303,-0.169,1.56943,-0.57541,C
0.05128,0.10256,0.05128,0.05128,0.04274,0.03419,0.08547,0.04274,0.01709,0.05983,0.08547,0.02564,0.04274,0.05983,0.04274,0.06838,0.05983,0,0.04274,0.03419,0.89838,-0.87556,0.65077,0.02179,-0.21615,0.38573,2.22641,-0.12034,0.36145,1.16581,0.00513,0.11538,-0.16154,1.27607,-0.44615,0.16308,-0.01282,12.81043,2.60111,0.67436,-1.74095,-1.19937,-0.54133,-14.00694,-9.55095,-0.08966,-1.01385,12.45761,7.81333,2.67205,8.08718,-2.38419,0.42197,-2.8,-2.41368,-4.99162,0.61453,2.81197,-0.04735,1.19974,-0.01556,1.48094,-0.20145,0.12,-0.2165,9.10342,7.08205,16.14504,16.48402,1.31684,0.53991,0.83607,1.23795,0.98949,1.24342,0.94829,-0.53718,-0.07333,0.13521,0.1247,0.49398,-0.1265,1.93248,-0.69402,C
0.10363,0.05699,0.02591,0.02591,0.01036,0.03627,0.10363,0.04663,0.03627,0.02591,0.07772,0.06218,0.03109,0.04145,0.06736,0.06736,0.03109,0.01554,0.02591,0.10881,0.9342,-0.84622,0.36644,0.03332,-0.14326,0.51767,1.86984,-0.09938,0.36155,1.17114,0.01845,0.07979,-0.15078,1.32725,-0.27927,0.19295,-0.07927,12.87715,2.5328,0.6886,-1.75046,-1.21744,-0.53285,-13.65723,-9.40426,-0.1042,-1.50917,12.45762,7.77585,2.6587,6.5658,-1.55466,0.47145,-2.55155,-1.81347,-4.28114,0.4228,2.0942,-0.19477,1.24446,-0.07684,-0.91358,-0.24259,0.0915,-0.23933,9.24715,7.36839,17.01876,17.38762,1.29648,0.49124,0.64435,1.12181,0.69342,0.77798,0.90653,-0.38145,0.09575,0.10674,0.12539,0.51261,-0.19378,1.56943,-0.47539,C
0.11765,0.02941,0.04902,0.05882,0.03922,0.07843,0.02941,0.04902,0.01961,0.05882,0.07843,0.01961,0.01961,0.0098,0.07843,0.11765,0.06863,0,0.0098,0.06863,0.77794,-0.72304,0.30092,-0.09755,-0.10402,0.47373,1.29529,-0.08833,0.38314,1.05167,0.03745,-0.08529,-0.04706,1.1052,-0.10098,0.13,-0.23922,12.71961,2.45657,0.51863,-1.76969,-1.24674,-0.52277,-12.66525,-8.87523,-0.03745,-1.24147,12.37245,7.74794,2.66461,3.36078,-1.35294,0.43794,-2.06441,-1.32814,-3.16255,0.28627,2.07118,-0.32431,1.03078,-0.18118,-1.94059,-0.16882,0.08833,-0.1949,9.35,7.75882,17.47255,17.90167,1.14902,0.44098,0.64314,0.79755,1.15451,0.94343,0.88608,-0.21627,0.21559,0.06206,0.14441,0.51448,-0.17647,0.80294,-0.53402,F
0.05497,0.06021,0.05236,0.06545,0.00785,0.03403,0.04188,0.08115,0.02618,0.08377,0.07853,0.06545,0.01832,0.05497,0.05759,0.0733,0.03665,0.01309,0.03403,0.06021,0.96264,-0.90191,0.40991,0.06073,-0.14204,0.49005,1.8894,-0.10154,0.37971,1.25856,0.01736,0.00864,-0.14817,1.36783,-0.31728,0.22471,-0.12565,12.81772,2.56419,0.72173,-1.74442,-1.20587,-0.5384,-13.7039,-9.36377,0.03243,-1.74558,12.4195,7.73178,2.64785,6.55628,-1.6588,0.56361,-2.5377,-1.66178,-4.03374,0.61675,2.19683,-0.20356,1.29573,-0.02298,-1.05843,-0.18696,0.1217,-0.21738,9.41335,7.4856,16.91688,17.33414,1.35304,0.51217,0.85812,1.15113,0.65432,1.18976,0.89453,-0.41474,0.09168,0.08107,0.12825,0.52365,-0.15105,1.56728,-0.60529,C
0.11224,0.09184,0,0.07143,0,0.03061,0.14286,0.06122,0.0102,0.04082,0.09184,0.0102,0.04082,0.04082,0.06122,0.04082,0.07143,0.0102,0.02041,0.05102,0.86531,-0.82265,0.43339,-0.08551,-0.18224,0.37265,2.09786,-0.11235,0.29878,1.05531,0.1101,0.32551,-0.1602,1.22929,-0.44286,0.13347,0.13265,12.74051,2.51939,0.64184,-1.7433,-1.2147,-0.52833,-13.5714,-9.35179,-0.05276,-0.73082,12.31745,7.6448,2.63388,8.59592,-2.20408,0.35673,-2.42786,-1.93796,-4.20653,0.36633,2.64582,-0.1049,1.17041,-0.15296,1.39316,-0.27051,0.09276,-0.23949,9.01837,6.92143,16.37276,16.69408,1.23245,0.41571,0.75867,1.28367,0.50816,0.6599,0.96398,-0.5648,0.01888,0.15827,0.20122,0.47558,-0.27143,2.05408,-0.35622,C
0.06087,0.09565,0.03478,0.05217,0.0087,0.05217,0.07826,0.06087,0.0087,0.03478,0.10435,0.06087,0.04348,0.05217,0.05217,0.06087,0.01739,0.02609,0.05217,0.04348,0.97009,-0.91452,0.56023,0.03904,-0.22243,0.43713,2.31435,-0.16096,0.34226,1.26435,0.09861,0.13478,-0.23217,1.37826,-0.62087,0.24339,-0.00348,12.78157,2.56557,0.75304,-1.72604,-1.19002,-0.53578,-14.21894,-9.6631,-0.16043,-1.34026,12.3627,7.68478,2.64165,9.00348,-2.21522,0.4827,-2.87478,-2.25409,-4.99061,0.57217,2.61165,0.0113,1.29722,-0.01861,0.91513,-0.25061,0.09757,-0.25635,8.94261,7.12,16.27609,16.6327,1.31696,0.46243,0.81183,1.17139,0.44904,0.93035,0.94383,-0.7253,-0.05991,0.13078,0.116,0.50562,-0.21652,2.1513,-0.46461,F
0.09524,0.07143,0.02834,0.08503,0.01814,0.04989,0.06463,0.04762,0.03061,0.04989,0.09864,0.02948,0.01587,0.03515,0.0771,0.06122,0.05442,0.02381,0.02494,0.03855,0.91585,-0.82814,0.4385,-0.02536,-0.17881,0.42655,1.8718,-0.13163,0.35697,1.16702,0.09591,0.11088,-0.15397,1.30153,-0.50873,0.17448,-0.07188,12.68246,2.50281,0.65669,-1.74106,-1.21209,-0.52877,-13.7044,-9.41952,-0.09448,-0.99907,12.30892,7.64218,2.63263,7.60465,-2.04531,0.46468,-2.54082,-1.79171,-4.09719,0.44535,2.46288,-0.16599,1.2335,-0.14179,0.61915,-0.21927,0.0767,-0.25672,9.13186,7.31508,16.7079,17.07714,1.26695,0.41024,0.75264,1.209,0.85463,0.80451,0.93263,-0.62825,0.02517,0.08884,0.12965,0.49549,-0.2102,1.81689,-0.49028,F
